id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
8641,Poster The Dancer By Egon Schiele | Famous artists,Poster with the painting &quot;The Dancer&quot; by the Austrian artist Egon Schiele.,https://gallerix.ie/poster/8641-the-dancer-by-egon-schiele,https://img.gallerix.com/product/google/8641.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8641,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Red,Famous artists,IE
4761,"Poster The Princess And The Troll By John Bauer | Kids wall art, Famous artists, John Bauer","Poster with the painting ""The Princess and the Troll"" by John Bauer from the year 1913.",https://gallerix.ie/poster/4761-the-princess-and-the-troll-by-john-bauer,https://img.gallerix.com/product/google/4761.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4761,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Kids wall art,Famous artists,John Bauer",IE
8626,Poster Sylvretta Vom Grossen Maderer By Edward Theodore Compton | Famous artists,Poster with the painting &quot;Sylvretta Vom Grossen Maderer&quot; by the English-German artist Edward Theodore Compton in 1910.,https://gallerix.ie/poster/8626-sylvretta-vom-grossen-maderer-by-edward-theodore-compton,https://img.gallerix.com/product/google/8626.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8626,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Famous artists,IE
8282,Poster Moses Shown The Promised Land By Benjamin West | Famous artists,Poster from the famous artists category featuring the painting &quot;Moses Shown The Promised Land&quot; by the American artist Benjamin West from the year 1801.,https://gallerix.ie/poster/8282-moses-shown-the-promised-land-by-benjamin-west,https://img.gallerix.com/product/google/8282.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8282,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Red,Famous artists,IE
7520,Poster Highbury Stadium Vintage Sketch 01 EN | Stadium sketches,"Highbury Stadium, located in North London, was the iconic home of Arsenal Football Club from 1913 until 2006. Known for its Art Deco design and intimate atmosphere, Highbury had a seating capacity of around 38,000. The stadium witnessed numerous memorable moments and legendary players throughout its history. Despite its relatively small size, Highbury was renowned for its excellent pitch and passionate fanbase. In 2006, Arsenal moved to the larger Emirates Stadium, and Highbury was redeveloped into residential apartments. However, Highbury's legacy remains a cherished part of Arsenal's rich heritage.",https://gallerix.ie/poster/7520-highbury-stadium-vintage-sketch-01-en,https://img.gallerix.com/product/google/7520.jpg,14.90 EUR,,in stock,new,Gallerix,7520,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Stadium sketches,IE
3186,"Poster Vogue No1 | Fashion, Text posters, Black & white","This poster is a must have for anyone who loves to combine art and fashion! With bold style, it shows a model wearing large round sunglasses, dramatic lips and an elegant floral arrangement. The &quot;VOGUE&quot; headline gives the image a sense of exclusivity and glamour. Perfect for creating a sophisticated atmosphere in your home.",https://gallerix.ie/poster/3186-vogue-no1,https://img.gallerix.com/product/google/3186.jpg,14.90 EUR,,in stock,new,Gallerix,3186,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Black/White,"Fashion,Text posters,Black & white",IE
4984,Poster Village Near Krakow By Henryk Grabiński | Famous artists,"Poster with the painting ""Village Near Krakow"" by the Polish artist Henryk Grabiński from the year 1870.",https://gallerix.ie/poster/4984-village-near-krakow-by-henryk-grabinski,https://img.gallerix.com/product/google/4984.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4984,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Famous artists,IE
7331,Poster Kylian Mbappé World Cup 2018 | Sports and Work out,Poster with a photograph of French soccer star Kylian Mbappé celebrating winning the 2018 FIFA World Cup in Russia after defeating Croatia 4-2 in the final in Moscow.,https://gallerix.ie/poster/7331-kylian-mbappe-world-cup-2018,https://img.gallerix.com/product/google/7331.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7331,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Green/Blue,Sports and Work out,IE
3689,"Poster Forest Elephant | Kids wall art, Animals",Poster from the category Animals with beautiful photography on an elephant surrounded by beautiful nature. The dense forest in the background and the beautiful light from the sun above frames this lively and beautiful poster.,https://gallerix.ie/poster/3689-forest-elephant,https://img.gallerix.com/product/google/3689.jpg,14.90 EUR,11.18 EUR,in stock,new,Gallerix,3689,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,"Kids wall art,Animals",IE
10462,Poster Dot Mirage | Abstract,"This poster captures the eye with its hypnotic, dotted patterns that float across the canvas in a quiet harmonious dance. The soft, contrasting colors create a sense of calm and balance that invites reflection.",https://gallerix.ie/poster/10462-dot-mirage,https://img.gallerix.com/product/google/10462.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10462,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Abstract,IE
8263,Poster Protiveň By Arnold Peter Weisz Kubincan | Famous artists,Poster from the category of famous artists with the painting &quot;Protiveň&quot; by the Slovak artist Arnold Peter Weisz Kubincan from the year 1943.,https://gallerix.ie/poster/8263-protiven-by-arnold-peter-weisz-kubincan,https://img.gallerix.com/product/google/8263.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8263,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Green,Famous artists,IE
7636,Poster Elland Road Vintage Sketch 02 EN | Stadium sketches,"Elland Road, located in Leeds, England, is the iconic home stadium of Leeds United Football Club. Opened in 1897, it has a seating capacity of approximately 37,000. Known for its passionate fanbase and electric atmosphere, Elland Road is one of the most historic and revered stadiums in English football. The stadium has witnessed numerous memorable matches and has undergone several renovations to maintain modern standards while preserving its traditional charm. With its rich history and vibrant match-day experience, Elland Road remains a fortress for Leeds United and a symbol of the club's storied legacy.",https://gallerix.ie/poster/7636-elland-road-vintage-sketch-02-en,https://img.gallerix.com/product/google/7636.jpg,14.90 EUR,,in stock,new,Gallerix,7636,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Stadium sketches,IE
3873,"Poster Footbridge Beach | Nature, Summer",Poster from the nature category with a photograph on a beach jetty that is beautifully framed by palm trees. Vegetation extends down to the sea with a bright sky with light clouds in the background.,https://gallerix.ie/poster/3873-footbridge-beach,https://img.gallerix.com/product/google/3873.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3873,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Green/Blue/Yellow,"Nature,Summer",IE
6155,"Poster Songbird Berry Branch | Animals, Christmas, Winter, Holidays","Capture nature&#39;s winter magic with this poster of a beautiful bird on a snowy branch, surrounded by red berries. The detailed motif conveys calm and harmony, perfect for creating a warm and natural feeling in your home.",https://gallerix.ie/poster/6155-songbird-berry-branch,https://img.gallerix.com/product/google/6155.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,6155,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Red,"Animals,Christmas,Winter,Holidays",IE
8273,Poster The Maiden Fetched The Magic Wand By Arthur Rackham | Famous artists,Poster from the famous artists category featuring the painting &quot;The Maiden Fetched The Magic Wand&quot; by the British artist Arthur Rackham from 1920.,https://gallerix.ie/poster/8273-the-maiden-fetched-the-magic-wand-by-arthur-rackham,https://img.gallerix.com/product/google/8273.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8273,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Famous artists,IE
7886,Poster Tides In Motion | Abstract,"This poster illustrates a harmonious image of undulating, abstract waves that stretch across the entire surface. The deep blue lines contrast beautifully against the soft cream background and create a sense of calm and infinity. With a minimalist design, the work captures the eternal movement of the sea and creates a meditative landscape that brings to mind both sea and sky. Perfect for adding an element of stillness and the rhythm of nature to any room.",https://gallerix.ie/poster/7886-tides-in-motion,https://img.gallerix.com/product/google/7886.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7886,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Blue,Abstract,IE
8772,"Poster Mystical Winter Dawn | Animals, Nature, Winter","This poster captures a magical winter morning in the forest, where a majestic deer stands surrounded by sparkling snow and golden rays of light breaking through the trees. The picture radiates calm and mystery, perfect for creating a harmonious atmosphere in the home. Let this scene remind you of the stillness of winter and the majestic beauty of the forest - a timeless decoration for all who are fascinated by the enchanting charm of nature.",https://gallerix.ie/poster/8772-mystical-winter-dawn,https://img.gallerix.com/product/google/8772.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8772,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Blue,"Animals,Nature,Winter",IE
9130,"Poster Luxury Yachting | Photographs, Engines and Vehicles","Experience the feeling of speed and luxury with this poster that captures a sleek motorboat in motion across dark water. With a stylish design and a powerful expression, the image becomes a symbol of freedom and exclusivity.",https://gallerix.ie/poster/9130-luxury-yachting,https://img.gallerix.com/product/google/9130.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9130,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Blue,"Photographs,Engines and Vehicles",IE
7398,Poster Coastal Lakeside Drive | Nature,"Experience the freedom of the road with this amazing poster. It shows a winding road along a beautiful coastline, surrounded by lush trees and dramatic scenery. Perfect for inspiring your travel dreams and giving your home a sense of adventure and freedom.",https://gallerix.ie/poster/7398-coastal-lakeside-drive,https://img.gallerix.com/product/google/7398.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7398,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige/Green,Nature,IE
9821,"Poster Timeless Daisy | Botanical, Aquarell","Fill your home with a sense of calm and soft elegance with this gorgeous poster. The sleek white flower against a warm, beige background transforms any room into an oasis of harmony. The peaceful color palette and simple lines create a timeless beauty that complements any decor.",https://gallerix.ie/poster/9821-timeless-daisy,https://img.gallerix.com/product/google/9821.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9821,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Botanical,Aquarell",IE
7207,Poster Femina Aquarelle | Aquarell,Poster with a watercolor painting in an abstract style of a woman in a striped white dress against a background in shades of brown.,https://gallerix.ie/poster/7207-femina-aquarelle,https://img.gallerix.com/product/google/7207.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7207,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,Aquarell,IE
4508,"Poster The Park By Gustav Klimt | Art posters, Gustav Klimt, Famous artists",Poster from the category abstract and art with motifs painted by the Austrian artist Gustav Klimt in 1910.,https://gallerix.ie/poster/4508-the-park-by-gustav-klimt,https://img.gallerix.com/product/google/4508.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4508,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Green,"Art posters,Gustav Klimt,Famous artists",IE
4946,Poster Solnedgang Over Brovandene Ved Skagen By Michael Ancher | Famous artists,"Poster with the painting ""Sunset over the bridge waters at Skagen"" by the Danish artist Michael Ancher (1849-1927).",https://gallerix.ie/poster/4946-solnedgang-over-brovandene-ved-skagen-by-michael-ancher,https://img.gallerix.com/product/google/4946.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4946,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Red,Famous artists,IE
7559,Poster BayArena Vintage Sketch 01 EN | Stadium sketches,"The BayArena in Leverkusen, Germany, is the home stadium of Bayer 04 Leverkusen. Opened in 1958, it now has a capacity of around 30,000 spectators. The stadium is renowned for its modern infrastructure and comfortable amenities. With VIP boxes, restaurants, and advanced technology, every visit is a special experience. The transparent roof structure ensures a bright atmosphere, and the proximity of the stands to the pitch provides excellent views. The BayArena symbolizes successful German football and the proud tradition of Bayer 04 Leverkusen.",https://gallerix.ie/poster/7559-bayarena-vintage-sketch-01-en,https://img.gallerix.com/product/google/7559.jpg,24.90 EUR,,in stock,new,Gallerix,7559,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Stadium sketches,IE
5093,Poster Mor Og Barn By Julius Paulsen | Famous artists,"Poster with the painting ""Mother and Child"" by the Danish artist Julius Paulsen from the year 1914. Julius Paulsen, born in 1860 in Odense, was a Danish painter, draftsman, graphic artist and art educator. He is best known for his portraits and landscape paintings.",https://gallerix.ie/poster/5093-mor-og-barn-by-julius-paulsen,https://img.gallerix.com/product/google/5093.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5093,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige/Yellow,Famous artists,IE
8265,Poster Still Life With Apples By Arnold Peter Weisz Kubincan | Famous artists,Poster from the famous artists category with the painting &quot;Still Life with Apples&quot; by the Slovak artist Arnold Peter Weisz Kubincan from the year 1940.,https://gallerix.ie/poster/8265-still-life-with-apples-by-arnold-peter-weisz-kubincan,https://img.gallerix.com/product/google/8265.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8265,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Yellow,Famous artists,IE
5072,Poster Interiør Med Kunstnerens Hustru By Carl Holsøe | Famous artists,"Poster with the painting Interior With the Artist's Wife by the Danish artist Carl Holsøe from the year 1925. Carl Holsøe was a Danish artist who was born on October 20, 1887 in Copenhagen. He studied at the Kunstakademiet in Copenhagen from 1907 to 1914 and continued to develop his style for the rest of his career. He mainly devoted himself to portrait painting, landscape painting and still life. His paintings show a sense of color and light, and his art often has great significance for Danish national romanticism.",https://gallerix.ie/poster/5072-interior-med-kunstnerens-hustru-by-carl-holsoe,https://img.gallerix.com/product/google/5072.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5072,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Famous artists,IE
10068,"Poster Halloween Whimsy | Holidays, Halloween","A mysterious poster where a striped witch with a smile made of bones fills the room with a magical atmosphere. She stands surrounded by pumpkins, cats and spiders in a swirling background of vibrant colors and patterns.",https://gallerix.ie/poster/10068-halloween-whimsy,https://img.gallerix.com/product/google/10068.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10068,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,"Holidays,Halloween",IE
7507,Poster Estadio Metropolitano Vintage Sketch 01 EN | Stadium sketches,"Estadio Metropolitano, located in Madrid, Spain, is the home stadium of Atlético Madrid. Opened in 1994 and extensively renovated in 2017, it has a seating capacity of approximately 70,000. Known for its modern design and state-of-the-art facilities, Estadio Metropolitano offers an exceptional match-day experience for fans. The stadium features excellent sightlines, advanced acoustics, and numerous hospitality suites. It has hosted major events, including the 2019 UEFA Champions League Final. Estadio Metropolitano stands as a symbol of Atlético Madrid's ambition and success, and it plays a central role in the club's identity and the local community.",https://gallerix.ie/poster/7507-estadio-metropolitano-vintage-sketch-01-en,https://img.gallerix.com/product/google/7507.jpg,24.90 EUR,,in stock,new,Gallerix,7507,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,,Stadium sketches,IE
5766,Poster Daily Affirmations | Text posters,Poster with positive things to say to yourself to build self-esteem and love. Say these beautiful sentences every day and you will strengthen your self-image.,https://gallerix.ie/poster/5766-daily-affirmations,https://img.gallerix.com/product/google/5766.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,5766,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Pink,Text posters,IE
6638,"Poster Birds In Blossom | Animals, Oil Paintings","Fill your home with the poetry of spring with this elegant poster. Two birds sit gently on a flowering branch, surrounded by soft pastel tones and a dreamy atmosphere. This image captures the harmony of nature and the return of spring, perfect for creating a calm and inspiring atmosphere in your home. A celebration of the beauty of nature and the still moments of life.",https://gallerix.ie/poster/6638-birds-in-blossom,https://img.gallerix.com/product/google/6638.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6638,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Animals,Oil Paintings",IE
10072,"Poster Mystical Companions | Cats, Holidays, Halloween",This poster captures an enchanting scene with a black and white witch in an elegant dress and a mysterious cat. The witch&#39;s pointed hat and the cat&#39;s watchful gaze create a timeless sense of mystery and charm.,https://gallerix.ie/poster/10072-mystical-companions,https://img.gallerix.com/product/google/10072.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10072,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Black/White,"Cats,Holidays,Halloween",IE
5182,Poster Multiple Identities | Conceptual & Surreal,Poster from the category art with a surreal illustration of a faceless man wearing various masks. The illustration symbolizes different identities or personalities.,https://gallerix.ie/poster/5182-multiple-identities,https://img.gallerix.com/product/google/5182.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5182,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Black/Beige,Conceptual & Surreal,IE
4518,"Poster The Hungry Lion By Henri Rousseau | Art posters, Famous artists",Poster from the category abstract and art with motifs painted by the French artist Henri Rousseau. It was painted around 1905 and has been exhibited at the Fondation Beyeler in Riehen since 1988.,https://gallerix.ie/poster/4518-the-hungry-lion-by-henri-rousseau,https://img.gallerix.com/product/google/4518.jpg,11.92 EUR,,in stock,new,Gallerix,4518,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Green,"Art posters,Famous artists",IE
10582,"Poster Tancho Japandi No1 | Art posters, Japandi","This poster captures a majestic scene where cranes rest peacefully under a blazing red sun. The colors, from intense red to soft earth tones, create a sense of tranquility and elegance. The trees and water enhance the beauty and harmonious balance of nature.",https://gallerix.ie/poster/10582-tancho-japandi-no1,https://img.gallerix.com/product/google/10582.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10582,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Red,"Art posters,Japandi",IE
8674,"Poster Kämpfe, Qualen Der Liebe By Ernst Ludwig Kirchner | Famous artists",Poster with the painting &quot;Kämpfe – Qualen der Liebe&quot; by the German artist Ernst Ludwig Kirchner in 1915.,https://gallerix.ie/poster/8674-kampfe-qualen-der-liebe-by-ernst-ludwig-kirchner,https://img.gallerix.com/product/google/8674.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,8674,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Red,Famous artists,IE
5665,Poster Nature Abstraite No3 | Abstract,Poster with an illustration of abstract objects with surface texture in a beautiful color balance.,https://gallerix.ie/poster/5665-nature-abstraite-no3,https://img.gallerix.com/product/google/5665.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5665,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,Abstract,IE
6889,"Poster Ocean In Pink And Blue | Photographs, Nature, Summer",Poster from the nature category with a colorful photograph of a beach by a blue sea under a pink sky.,https://gallerix.ie/poster/6889-ocean-in-pink-and-blue,https://img.gallerix.com/product/google/6889.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6889,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Blue/Pink,"Photographs,Nature,Summer",IE
2575,Poster Zen Circle Pattern | Abstract,Poster with Zen Circle pattern in sand color. This poster has a simple but serene design.,https://gallerix.ie/poster/2575-zen-circle-pattern,https://img.gallerix.com/product/google/2575.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,2575,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Abstract,IE
3958,"Poster Vintage Cars | Photographs, Black & white, Vintage, Engines and Vehicles",Black and white poster in landscape format from the category photo art and vintage with photography on old retro cars parked next to each other in a large parking lot. Who does not love old cars and their beautiful design language?,https://gallerix.ie/poster/3958-vintage-cars,https://img.gallerix.com/product/google/3958.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3958,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Black/White,"Photographs,Black & white,Vintage,Engines and Vehicles",IE
5073,Poster Grandmother’s Love Letters By James Carroll Beckwith | Famous artists,"Poster with the painting Grandmother's Love Letters by the American artist James Carroll Beckwith from the year 1887. James Carroll Beckwith (1852-1917) was a painter, architect and sculptor. He was born in Floyd County, Georgia, but moved as a child to St. Louis, Missouri. There he studied painting under William A. Frerichs and drawing under Leon Pomarede. After moving to New York City in 1879, he established himself as a successful painter. He became known for his portraits and genre pictures, which often reflect his fascination with American nature. Beckwith loved to travel and often went to different cities such as New York, Chicago and San Francisco, to get inspiration for his works.",https://gallerix.ie/poster/5073-grandmothers-love-letters-by-james-carroll-beckwith,https://img.gallerix.com/product/google/5073.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5073,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Famous artists,IE
4304,"Poster Sunrise Over Countryside | Nature, Summer",Poster from the nature category with a beautiful nature picture in the morning mist and sunrise in a lush landscape.,https://gallerix.ie/poster/4304-sunrise-over-countryside,https://img.gallerix.com/product/google/4304.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4304,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Green/Yellow,"Nature,Summer",IE
4423,Poster Eucalyptus No8 | Botanical,Poster from the botanical category with photography on green eucalyptus leaves against a beautiful sand-colored background with texture. The image also has white silhouettes of eucalyptus leaves in slight opacity.,https://gallerix.ie/poster/4423-eucalyptus-no8,https://img.gallerix.com/product/google/4423.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4423,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige/Green,Botanical,IE
5106,Poster Roses By John Ferguson Weir | Famous artists,"Poster with the painting ""Roses"" by the American artist John Ferguson Weir from the year 1898. John Ferguson Weir was an American artist who was born in 1841 in West Point, New York. He was a realistic painter who often preferred landscapes and portraits as subjects. Weir studied art at the National Academy of Design and became a professor of art at Yale University. He was a pioneer of American academic art and taught craft and technique to many prominent American artists.",https://gallerix.ie/poster/5106-roses-by-john-ferguson-weir,https://img.gallerix.com/product/google/5106.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5106,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Green/Red/Yellow,Famous artists,IE
6743,"Poster Golden Light And Gentle Wings | Animals, Oil Paintings, Holidays, Easter","Immerse yourself in the magic of nature with this enchanting poster. Colorful butterflies dance gracefully across a blooming meadow, bathed in golden light that creates a dreamy atmosphere. Perfect for creating a sense of calm, beauty and harmony in your home, this poster captures the vibrant charm of spring and the beauty of nature in a unique way.",https://gallerix.ie/poster/6743-golden-light-and-gentle-wings,https://img.gallerix.com/product/google/6743.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,6743,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Green/Red,"Animals,Oil Paintings,Holidays,Easter",IE
9811,"Poster Flowing Silhouette | Abstract, Aquarell","Discover the elegance of this artistic poster where soft, sweeping lines create a sense of movement and freedom. The subtle earth tones provide a harmonious balance that fits perfectly in both modern and classic interiors.",https://gallerix.ie/poster/9811-flowing-silhouette,https://img.gallerix.com/product/google/9811.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,9811,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Abstract,Aquarell",IE
5402,"Poster Cute Horses | Kids wall art, Animals",Poster from the category animals with a photograph of two cute brown horses with long manes.,https://gallerix.ie/poster/5402-cute-horses,https://img.gallerix.com/product/google/5402.jpg,14.90 EUR,11.18 EUR,in stock,new,Gallerix,5402,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,"Kids wall art,Animals",IE
7039,"Poster Courtyard's Keeper | Botanical, Photographs",Poster from the botanical category with an image of an olive tree in the middle of a courtyard in a beautiful Mediterranean environment.,https://gallerix.ie/poster/7039-courtyards-keeper,https://img.gallerix.com/product/google/7039.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7039,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige/Green,"Botanical,Photographs",IE
7059,"Poster Aperol Spritz Aperitivo Roma | Text posters, Kitchen",Poster with a lively illustration of two cocktail drinks and the text &quot;APEROL SPRITZ&quot; in large black letters against a light background.,https://gallerix.ie/poster/7059-aperol-spritz-aperitivo-roma,https://img.gallerix.com/product/google/7059.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,7059,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Red/Yellow,"Text posters,Kitchen",IE
10473,Poster Vermilion Balance | Abstract,"This poster catches the eye with its bold, geometric shapes in red and black, dancing in a visual symphony of balance and contrast. The immediate impact of the strong color palette creates a dynamic energy, perfect for livening up any environment.",https://gallerix.ie/poster/10473-vermilion-balance,https://img.gallerix.com/product/google/10473.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,10473,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Red,Abstract,IE
5757,"Poster Sweet Child O Mine By Guns N Roses | Graphic design, Text posters","Music poster and illustration with the lyrics to Guns N' Roses song ""Sweet Child O Mine"", shaped like a vinyl record in a vinyl player.",https://gallerix.ie/poster/5757-sweet-child-o-mine-by-guns-n-roses,https://img.gallerix.com/product/google/5757.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,5757,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Black/Yellow,"Graphic design,Text posters",IE
4777,"Poster Nilas Offer Julbocken II By John Bauer | Famous artists, John Bauer","Poster with the painting ""Nilas Offer Julbocken II"" by John Bauer.",https://gallerix.ie/poster/4777-nilas-offer-julbocken-ii-by-john-bauer,https://img.gallerix.com/product/google/4777.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,4777,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,"Famous artists,John Bauer",IE
3554,"Poster Cabin In The Alps | Nature, Christmas, Winter, Holidays",Poster from the category Nature with beautiful photography on snow-covered landscape in the Alps. The view from the cottage with snow-capped mountain peaks in the background is adorable.,https://gallerix.ie/poster/3554-cabin-in-the-alps,https://img.gallerix.com/product/google/3554.jpg,14.90 EUR,10.43 EUR,in stock,new,Gallerix,3554,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Beige,"Nature,Christmas,Winter,Holidays",IE
5032,Poster Teddy Bear With Balloon | Kids wall art,Poster for the children's room with an illustration of a small bear with balloons in muted colors against a light sand-colored background.,https://gallerix.ie/poster/5032-teddy-bear-with-balloon,https://img.gallerix.com/product/google/5032.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,5032,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster special,Beige,Kids wall art,IE
3840,"Poster Wall Street Sign | Cities and Architecture, Black & white","Black and white poster from the category cities and architecture with a photograph on a road sign with the text ""Wall Street"" and ""Broadway"" in Manhattan, New York.",https://gallerix.ie/poster/3840-wall-street-sign,https://img.gallerix.com/product/google/3840.jpg,14.90 EUR,11.92 EUR,in stock,new,Gallerix,3840,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Poster,Black/White,"Cities and Architecture,Black & white",IE
